accountname,transactionstring1,ipaddress,deviceaction,deviceinboundinterface,sourceaddress,sourceport,deviceaddress,devicehostname,resourcegroupid,resourcegroupname,devicecustomstring1,devicedirection,devicefacility,resourcename,resourcetype,destinationaddress,destinationport,transportprotocol,customnumber1,customnumber10,customnumber6,customstring55,customstring74,invalid,categorybehavior,categoryobject,categoryoutcome,categoryseverity,customstring15,customstring57,customstring6,customstring63,customstring67,customstring68,customstring69,freq,transactionstring4,eventcity,eventcountry,eventlatitude,eventlongitude,eventregion,category,policyid,policyname,riskthreatname,violator,criticality,tenantname,SiemId,eventid,formatteddate,generationtime,publishedtime,receivedtime,risktypeid,indexedat,rawevent,week,month,hour,year,dayofweek,categorizedtime,dayofyear,dayofmonth,eventtime
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Accept","eth2","207.90.244.10","29011","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.82","8112","TCP","54","65536","6","geo_protection","HISYSMC-FW1","false","Connection Request","Network","Success","0","","","","","","","","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e49df9,0x14,0x898530a,0x3fffcb4a}","163b9ea5-0de4-48de-bcb5-684209fd71a5","","2024-03-03 21:31:04","2024-03-03 21:27:00","2024-03-03 21:27:02","3588","2024-03-03 21:33:03","Mar  3 21:26:44 10.83.152.8 1 2024-03-03T15:56:09Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Accept""; flags:""393216""; ifdir:""inbound""; ifname:""eth2""; logid:""65536""; loguid:""{0x65e49df9,0x14,0x898530a,0x3fffcb4a}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""54""; time:""1709481369""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.82""; dst_country:""IND""; inspection_information:""Geo-location inbound enforcement""; inspection_profile:""Geo_settings_upgraded_from_Recommended_Protection""; product:""VPN-1 & FireWall-1""; protection_type:""geo_protection""; proto:""6""; s_port:""29011""; service:""8112""; src:""207.90.244.10""; src_country:""USA""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:26:09"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Accept","eth2","207.90.244.10","29011","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.82","8112","TCP","54","65536","6","geo_protection","HISYSMC-FW1","false","Connection Request","Network","Success","0","","","","","","","","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e49df9,0x14,0x898530a,0x3fffcaad}","ce63006f-7ccb-4ba7-b5bb-130f2501df18","","2024-03-03 21:31:06","2024-03-03 21:26:00","2024-03-03 21:27:32","3588","2024-03-03 21:33:03","Mar  3 21:25:35 10.83.152.8 1 2024-03-03T15:56:09Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""393216""; ifdir:""inbound""; ifname:""eth2""; logid:""65536""; loguid:""{0x65e49df9,0x14,0x898530a,0x3fffcaad}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""54""; time:""1709481369""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.82""; dst_country:""IND""; inspection_information:""Geo-location inbound enforcement""; inspection_profile:""Geo_settings_upgraded_from_Recommended_Protection""; product:""VPN-1 & FireWall-1""; protection_type:""geo_protection""; proto:""6""; s_port:""29011""; service:""8112""; src:""207.90.244.10""; src_country:""USA""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:26:09"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Drop","eth2","207.90.244.10","29011","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.82","8112","TCP","55","0","6","","HISYSMC-FW1","false","Packet Drop","Network","Success","0","Block-IP Policy","Network","All_Port_TCP","Drop","cc708a7f-d361-49e8-bd65-4f0fea8f6852","External","Internal","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e49df9,0x15,0x898530a,0x3fffcaad}","f6b76e87-855c-4137-b50b-7b3367d0984b","","2024-03-03 21:31:06","2024-03-03 21:26:00","2024-03-03 21:27:47","3588","2024-03-03 21:33:03","Mar  3 21:25:35 10.83.152.8 1 2024-03-03T15:56:09Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Drop""; flags:""400644""; ifdir:""inbound""; ifname:""eth2""; logid:""0""; loguid:""{0x65e49df9,0x15,0x898530a,0x3fffcaad}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""55""; time:""1709481369""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.82""; inzone:""External""; layer_name:""Network""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; match_id:""1""; parent_rule:""0""; rule_action:""Drop""; rule_name:""Block-IP Policy""; rule_uid:""cc708a7f-d361-49e8-bd65-4f0fea8f6852""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; s_port:""29011""; service:""8112""; service_id:""All_Port_TCP""; src:""207.90.244.10""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:26:09"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Drop","eth2","207.90.244.10","29011","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.82","8112","TCP","55","0","6","","HISYSMC-FW1","false","Packet Drop","Network","Success","0","Block-IP Policy","Network","All_Port_TCP","Drop","cc708a7f-d361-49e8-bd65-4f0fea8f6852","External","Internal","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e49df9,0x15,0x898530a,0x3fffcb4a}","ffe25f7d-8356-4ef8-a970-5ea1ab87eedc","","2024-03-03 21:31:17","2024-03-03 21:27:00","2024-03-03 21:27:02","3588","2024-03-03 21:33:03","Mar  3 21:26:44 10.83.152.8 1 2024-03-03T15:56:09Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Drop""; flags:""400644""; ifdir:""inbound""; ifname:""eth2""; logid:""0""; loguid:""{0x65e49df9,0x15,0x898530a,0x3fffcb4a}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""55""; time:""1709481369""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.82""; inzone:""External""; layer_name:""Network""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; match_id:""1""; parent_rule:""0""; rule_action:""Drop""; rule_name:""Block-IP Policy""; rule_uid:""cc708a7f-d361-49e8-bd65-4f0fea8f6852""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; s_port:""29011""; service:""8112""; service_id:""All_Port_TCP""; src:""207.90.244.10""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:26:09"
"UNKNOWN","Checkpoint Next Generation Firewall Event","45.33.87.154","Prevent","eth2","45.33.87.154","50303","10.83.152.36","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","outbound","SmartDefense","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.69","443","TCP","1","2","6","IPS","HISYSMC-FW2","false","","","","0","","IPS","","","","","","","","Cedar Knolls","United States","40.8229","-74.4592","North America","ALERT","564","Inbound IPS Signature triggered_HSI","Vulnerabilty detected","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0xc56dbe27,0x62981019,0xbf0543c2,0xd1361825}","18e2df41-e830-451b-93c5-6c3f92749964","","2024-03-03 21:31:49","2024-03-03 21:27:00","2024-03-03 21:28:38","1794","2024-03-03 21:33:03","Mar  3 21:26:31 10.83.152.8 1 2024-03-03T15:55:51Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Prevent""; flags:""311552""; ifdir:""outbound""; ifname:""eth2""; loguid:""{0xc56dbe27,0x62981019,0xbf0543c2,0xd1361825}""; origin:""10.83.152.36""; originsicname:""CN=HISYSMC-FW2,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""1""; time:""1709481351""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; attack:""Scanner Enforcement Violation""; attack_info:""ZMap Security Scanner""; confidence_level:""5""; description_url:""SC_ZGRAB_help.html""; dst:""220.227.107.69""; http_host:""220.227.107.69""; lastupdatetime:""1709481412""; log_id:""2""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; method:""GET""; performance_impact:""3""; policy:""Standard""; policy_time:""1709238695""; product:""SmartDefense""; protection_id:""asm_dynamic_prop_SC_ZGRAB""; protection_name:""ZMap Security Scanner""; protection_type:""IPS""; proto:""6""; proxy_src_ip:""45.33.87.154""; received_bytes:""0""; reject_id_kid:""65e49d87-0-8c0c5f4d-d9dcb214""; resource:""http://220.227.107.69/""; s_port:""50303""; sent_bytes:""0""; ser_agent_kid:""Other: Mozilla/5.0 zgrab/0.x""; service:""443""; session_id:""{0x65e49d87,0x1,0x8c0c5f4d,0xd9dcb214}""; severity:""3""; smartdefense_profile:""Recommended_TP_HSI""; src:""45.33.87.154""; suppressed_logs:""1""; tags:""Vendor_Generic Product_Security_Scanner Threat_Prevalence_True CVSS_7_0 Protection_Type_Vulnerability Product_Prevalence_Common Tuning_Non_Configurable Protocol_HTTP Direction_SERVER Threat_Year_2023""; layer_name:""IPS""; layer_name:""Standard Threat Prevention""; layer_uuid:""{0155E456-29E5-4F28-9E71-A160D30F6FCB}""; layer_uuid:""{A175878A-CDA7-9A4C-B7D0-4A6C7610B2D0}""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; malware_rule_id:""{02C237B0-E8A9-C445-81C1-AFFBE0B1ACA0}""; smartdefense_profile:""Recommended_TP_HSI""; smartdefense_profile:""Recommended_TP_HSI""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:25:51"
"UNKNOWN","Checkpoint Next Generation Firewall Event","45.33.87.154","Prevent","eth2","45.33.87.154","50303","10.83.152.36","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","outbound","SmartDefense","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.69","443","TCP","1","2","6","IPS","HISYSMC-FW2","false","","","","0","","IPS","","","","","","","","Cedar Knolls","United States","40.8229","-74.4592","North America","ALERT","564","Inbound IPS Signature triggered_HSI","Vulnerabilty detected","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0xc56dbe27,0x62981019,0xbf0543c2,0xd1361825}","256a300e-d03c-4bcb-8b3d-c41778d6c372","","2024-03-03 21:31:48","2024-03-03 21:28:00","2024-03-03 21:28:33","1794","2024-03-03 21:33:03","Mar  3 21:27:41 10.83.152.8 1 2024-03-03T15:55:51Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Prevent""; flags:""311552""; ifdir:""outbound""; ifname:""eth2""; loguid:""{0xc56dbe27,0x62981019,0xbf0543c2,0xd1361825}""; origin:""10.83.152.36""; originsicname:""CN=HISYSMC-FW2,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""1""; time:""1709481351""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; attack:""Scanner Enforcement Violation""; attack_info:""ZMap Security Scanner""; confidence_level:""5""; description_url:""SC_ZGRAB_help.html""; dst:""220.227.107.69""; http_host:""220.227.107.69""; lastupdatetime:""1709481412""; log_id:""2""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; method:""GET""; performance_impact:""3""; policy:""Standard""; policy_time:""1709238695""; product:""SmartDefense""; protection_id:""asm_dynamic_prop_SC_ZGRAB""; protection_name:""ZMap Security Scanner""; protection_type:""IPS""; proto:""6""; proxy_src_ip:""45.33.87.154""; received_bytes:""0""; reject_id_kid:""65e49d87-0-8c0c5f4d-d9dcb214""; resource:""http://220.227.107.69/""; s_port:""50303""; sent_bytes:""0""; ser_agent_kid:""Other: Mozilla/5.0 zgrab/0.x""; service:""443""; session_id:""{0x65e49d87,0x1,0x8c0c5f4d,0xd9dcb214}""; severity:""3""; smartdefense_profile:""Recommended_TP_HSI""; src:""45.33.87.154""; suppressed_logs:""1""; tags:""Vendor_Generic Product_Security_Scanner Threat_Prevalence_True CVSS_7_0 Protection_Type_Vulnerability Product_Prevalence_Common Tuning_Non_Configurable Protocol_HTTP Direction_SERVER Threat_Year_2023""; layer_name:""IPS""; layer_name:""Standard Threat Prevention""; layer_uuid:""{0155E456-29E5-4F28-9E71-A160D30F6FCB}""; layer_uuid:""{A175878A-CDA7-9A4C-B7D0-4A6C7610B2D0}""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; malware_rule_id:""{02C237B0-E8A9-C445-81C1-AFFBE0B1ACA0}""; smartdefense_profile:""Recommended_TP_HSI""; smartdefense_profile:""Recommended_TP_HSI""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:25:51"
"UNKNOWN","Checkpoint Next Generation Firewall Event","45.33.87.154","Prevent","eth2","45.33.87.154","50303","10.83.152.36","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","outbound","SmartDefense","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.69","443","TCP","2","2","6","IPS","HISYSMC-FW2","false","","","","0","","IPS","","","","","","","","Cedar Knolls","United States","40.8229","-74.4592","North America","ALERT","564","Inbound IPS Signature triggered_HSI","Vulnerabilty detected","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0xc56dbe27,0x62981019,0xbf0543c2,0xd1361825}","628d1556-59c3-49ed-ad71-80a49f37d5b8","","2024-03-03 21:31:09","2024-03-03 21:26:00","2024-03-03 21:27:32","1794","2024-03-03 21:33:03","Mar  3 21:25:29 10.83.152.8 1 2024-03-03T15:55:51Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Prevent""; flags:""313600""; ifdir:""outbound""; ifname:""eth2""; loguid:""{0xc56dbe27,0x62981019,0xbf0543c2,0xd1361825}""; origin:""10.83.152.36""; originsicname:""CN=HISYSMC-FW2,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""2""; time:""1709481351""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; attack:""Scanner Enforcement Violation""; attack_info:""ZMap Security Scanner""; confidence_level:""5""; description_url:""SC_ZGRAB_help.html""; dst:""220.227.107.69""; http_host:""220.227.107.69""; lastupdatetime:""1709481351""; log_id:""2""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; method:""GET""; performance_impact:""3""; policy:""Standard""; policy_time:""1709238695""; product:""SmartDefense""; protection_id:""asm_dynamic_prop_SC_ZGRAB""; protection_name:""ZMap Security Scanner""; protection_type:""IPS""; proto:""6""; proxy_src_ip:""45.33.87.154""; reject_id_kid:""65e49d87-0-8c0c5f4d-d9dcb214""; resource:""http://220.227.107.69/""; s_port:""50303""; ser_agent_kid:""Other: Mozilla/5.0 zgrab/0.x""; service:""443""; session_id:""{0x65e49d87,0x1,0x8c0c5f4d,0xd9dcb214}""; severity:""3""; smartdefense_profile:""Recommended_TP_HSI""; src:""45.33.87.154""; tags:""Vendor_Generic Product_Security_Scanner Threat_Prevalence_True CVSS_7_0 Protection_Type_Vulnerability Product_Prevalence_Common Tuning_Non_Configurable Protocol_HTTP Direction_SERVER Threat_Year_2023""; layer_name:""IPS""; layer_name:""Standard Threat Prevention""; layer_uuid:""{0155E456-29E5-4F28-9E71-A160D30F6FCB}""; layer_uuid:""{A175878A-CDA7-9A4C-B7D0-4A6C7610B2D0}""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; malware_rule_id:""{02C237B0-E8A9-C445-81C1-AFFBE0B1ACA0}""; smartdefense_profile:""Recommended_TP_HSI""; smartdefense_profile:""Recommended_TP_HSI""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:25:51"
"UNKNOWN","Checkpoint Next Generation Firewall Event","45.33.87.154","Prevent","eth2","45.33.87.154","50303","10.83.152.36","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","outbound","SmartDefense","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.69","443","TCP","2","2","6","IPS","HISYSMC-FW2","false","","","","0","","IPS","","","","","","","","Cedar Knolls","United States","40.8229","-74.4592","North America","ALERT","564","Inbound IPS Signature triggered_HSI","Vulnerabilty detected","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0xc56dbe27,0x62981019,0xbf0543c2,0xd1361825}","ef1c3f61-f988-400f-bcb3-fc478de34b52","","2024-03-03 21:31:03","2024-03-03 21:27:00","2024-03-03 21:27:03","1794","2024-03-03 21:33:03","Mar  3 21:26:37 10.83.152.8 1 2024-03-03T15:55:51Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Prevent""; flags:""313600""; ifdir:""outbound""; ifname:""eth2""; loguid:""{0xc56dbe27,0x62981019,0xbf0543c2,0xd1361825}""; origin:""10.83.152.36""; originsicname:""CN=HISYSMC-FW2,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""2""; time:""1709481351""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; attack:""Scanner Enforcement Violation""; attack_info:""ZMap Security Scanner""; confidence_level:""5""; description_url:""SC_ZGRAB_help.html""; dst:""220.227.107.69""; http_host:""220.227.107.69""; lastupdatetime:""1709481351""; log_id:""2""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; method:""GET""; performance_impact:""3""; policy:""Standard""; policy_time:""1709238695""; product:""SmartDefense""; protection_id:""asm_dynamic_prop_SC_ZGRAB""; protection_name:""ZMap Security Scanner""; protection_type:""IPS""; proto:""6""; proxy_src_ip:""45.33.87.154""; reject_id_kid:""65e49d87-0-8c0c5f4d-d9dcb214""; resource:""http://220.227.107.69/""; s_port:""50303""; ser_agent_kid:""Other: Mozilla/5.0 zgrab/0.x""; service:""443""; session_id:""{0x65e49d87,0x1,0x8c0c5f4d,0xd9dcb214}""; severity:""3""; smartdefense_profile:""Recommended_TP_HSI""; src:""45.33.87.154""; tags:""Vendor_Generic Product_Security_Scanner Threat_Prevalence_True CVSS_7_0 Protection_Type_Vulnerability Product_Prevalence_Common Tuning_Non_Configurable Protocol_HTTP Direction_SERVER Threat_Year_2023""; layer_name:""IPS""; layer_name:""Standard Threat Prevention""; layer_uuid:""{0155E456-29E5-4F28-9E71-A160D30F6FCB}""; layer_uuid:""{A175878A-CDA7-9A4C-B7D0-4A6C7610B2D0}""; malware_rule_id:""{9BCC5272-3FCA-4732-9733-B8F96D09A8A5}""; malware_rule_id:""{02C237B0-E8A9-C445-81C1-AFFBE0B1ACA0}""; smartdefense_profile:""Recommended_TP_HSI""; smartdefense_profile:""Recommended_TP_HSI""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:25:51"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Drop","eth2","207.90.244.10","29011","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.88","8112","TCP","79","0","6","","HISYSMC-FW1","false","Packet Drop","Network","Success","0","Block-IP Policy","Network","All_Port_TCP","Drop","cc708a7f-d361-49e8-bd65-4f0fea8f6852","External","Internal","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e49de6,0xa,0x898530a,0x3fffcaad}","2c13ad17-329f-4ad2-9415-0ccb96f3784b","","2024-03-03 21:31:05","2024-03-03 21:26:00","2024-03-03 21:27:37","3588","2024-03-03 21:33:03","Mar  3 21:25:16 10.83.152.8 1 2024-03-03T15:55:50Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Drop""; flags:""400644""; ifdir:""inbound""; ifname:""eth2""; logid:""0""; loguid:""{0x65e49de6,0xa,0x898530a,0x3fffcaad}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""79""; time:""1709481350""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.88""; inzone:""External""; layer_name:""Network""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; match_id:""1""; parent_rule:""0""; rule_action:""Drop""; rule_name:""Block-IP Policy""; rule_uid:""cc708a7f-d361-49e8-bd65-4f0fea8f6852""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; s_port:""29011""; service:""8112""; service_id:""All_Port_TCP""; src:""207.90.244.10""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:25:50"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Drop","eth2","207.90.244.10","29011","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.88","8112","TCP","79","0","6","","HISYSMC-FW1","false","Packet Drop","Network","Success","0","Block-IP Policy","Network","All_Port_TCP","Drop","cc708a7f-d361-49e8-bd65-4f0fea8f6852","External","Internal","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e49de6,0xa,0x898530a,0x3fffcb4a}","80d56721-7c20-4ce1-b057-5f3aa4e41f8c","","2024-03-03 21:31:04","2024-03-03 21:27:00","2024-03-03 21:27:02","3588","2024-03-03 21:33:03","Mar  3 21:26:25 10.83.152.8 1 2024-03-03T15:55:50Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Drop""; flags:""400644""; ifdir:""inbound""; ifname:""eth2""; logid:""0""; loguid:""{0x65e49de6,0xa,0x898530a,0x3fffcb4a}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""79""; time:""1709481350""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.88""; inzone:""External""; layer_name:""Network""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; match_id:""1""; parent_rule:""0""; rule_action:""Drop""; rule_name:""Block-IP Policy""; rule_uid:""cc708a7f-d361-49e8-bd65-4f0fea8f6852""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; s_port:""29011""; service:""8112""; service_id:""All_Port_TCP""; src:""207.90.244.10""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:25:50"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Accept","eth2","207.90.244.10","29011","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.88","8112","TCP","78","65536","6","geo_protection","HISYSMC-FW1","false","Connection Request","Network","Success","0","","","","","","","","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e49de6,0x9,0x898530a,0x3fffcaad}","83a20cc9-75ba-42f8-89db-5df4a133f564","","2024-03-03 21:31:05","2024-03-03 21:26:00","2024-03-03 21:27:38","3588","2024-03-03 21:33:03","Mar  3 21:25:16 10.83.152.8 1 2024-03-03T15:55:50Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""393216""; ifdir:""inbound""; ifname:""eth2""; logid:""65536""; loguid:""{0x65e49de6,0x9,0x898530a,0x3fffcaad}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""78""; time:""1709481350""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.88""; dst_country:""IND""; inspection_information:""Geo-location inbound enforcement""; inspection_profile:""Geo_settings_upgraded_from_Recommended_Protection""; product:""VPN-1 & FireWall-1""; protection_type:""geo_protection""; proto:""6""; s_port:""29011""; service:""8112""; src:""207.90.244.10""; src_country:""USA""]","10","3","21","2024","1","Afternoon","63","3","2024-03-03 21:25:50"
